dataset,method,risk,auroc,accuracy,obs_auroc,worstcase_risk,minimax_regret,auroc_lo,auroc_hi,abstention_rate,risk_sd,auroc_sd,accuracy_sd,obs_auroc_sd,worstcase_risk_sd,minimax_regret_sd,auroc_lo_sd,auroc_hi_sd,abstention_rate_sd
lending_club,DCL-dir(G=5),0.21485226145814176,0.6534934545351792,0.9477101449275362,0.6351058536930823,0.23247991686958674,0.03351159133580972,0.5520248435255456,0.6873364429240059,0.00011594202898550724,0.005057212373601441,0.005305342365025695,0.003377775566830721,0.016490040752295564,0.012491152229892003,0.0018877885683578558,0.018660709676807923,0.015456137437646707,0.00025925425826084516
lending_club,DCL-dir-reg(G=1),0.20130526404819665,0.630894361663362,0.9477101449275362,0.6111026605094214,0.2244790749729208,0.0031487251992622116,0.5554827210062329,0.6904618700031443,0.0,0.010850086549367095,0.005162768887526872,0.003377775566830721,0.012058847008038753,0.012170959526990339,0.00019177748659615312,0.018308100933728977,0.015335701971814285,0.0
lending_club,DCL-dir-reg(G=1.5),0.20034502585903063,0.6353974273043002,0.9477101449275362,0.6156153283138297,0.2229870779783018,0.0022774145462717737,0.5554238754953863,0.6904600420838136,0.0,0.010212094161475426,0.003921699299594289,0.003377775566830721,0.01209361262144574,0.012081631139055197,0.0001613075685650527,0.018340964328017045,0.015312315555681891,0.0
lending_club,DCL-dir-reg(G=2),0.19990245142618324,0.6384568641836106,0.9477101449275362,0.6189371102142779,0.22207482695566766,0.0035959875191195977,0.5552586774326794,0.6903232178740455,0.0,0.009664656389736107,0.0033225055651641597,0.003377775566830721,0.012292993840915529,0.012029484582519484,0.00024541728887257104,0.018381606041876834,0.015313976606569236,0.0
lending_club,DCL-dir-reg(G=3),0.19997586699207778,0.6425933676945813,0.9477101449275362,0.6233019516769851,0.22135331919500095,0.006510171431573885,0.554842345527886,0.6899407552901666,0.0,0.008764195554931556,0.0030525079538862546,0.003377775566830721,0.013102767947448203,0.011987613074668219,0.00041495415393472373,0.018450448703268445,0.015336536089472986,0.0
lending_club,DCL-dir-reg(G=5),0.20205011164095882,0.6471894222409281,0.9477101449275362,0.6282858649464138,0.2222299261216758,0.012650228070014691,0.5540082207259795,0.6891682147555054,0.0,0.0074712548804845005,0.0034711884454496377,0.003377775566830721,0.014287064693947275,0.012009637385734044,0.0007198302623160851,0.01854149395802403,0.015377885296255646,0.0
lending_club,DCL-reg(G=1),0.20130526404819665,0.630894361663362,0.9477101449275362,0.6111026605094214,0.2244790749729208,0.0031487251992622124,0.5554827210062329,0.6904618700031443,0.0,0.010850086549367095,0.005162768887526872,0.003377775566830721,0.012058847008038753,0.012170959526990339,0.00019177748659615312,0.018308100933728977,0.015335701971814285,0.0
lending_club,DCL-reg(G=1.5),0.20101293821607086,0.6320398945559526,0.9477101449275362,0.61238427665315,0.22404052736408375,0.0027101775904251487,0.5554939855009842,0.6904735476786854,0.0,0.010682570940861783,0.00487385356111595,0.003377775566830721,0.012041326954469607,0.012148434735218788,0.00016867374397052176,0.0183121662646104,0.015327899675764381,0.0
lending_club,DCL-reg(G=2),0.200548543850046,0.634050284201643,0.9477101449275362,0.6144308298071796,0.22329908844367652,0.0019687386701040957,0.5554821069450949,0.6904622942262362,0.0,0.010366914800661512,0.004300789523046089,0.003377775566830721,0.012059459693882732,0.012110318300239242,0.00012972023456937748,0.01832556397986854,0.015319185181456703,0.0
lending_club,DCL-reg(G=3),0.19993892802742422,0.637864491574431,0.9477101449275362,0.6184195217886517,0.22207382477301918,0.0036094552085863354,0.555332783501397,0.6903213356769673,0.0,0.00967384973510979,0.0033580281864309513,0.003377775566830721,0.01231135988478003,0.012045422716369977,0.0002127871193396233,0.018366716700038782,0.015316938412210957,0.0
lending_club,DCL-reg(G=5),0.20033067839357752,0.6433272556394557,0.9477101449275362,0.6241927929376149,0.22137938880805322,0.007833968758705519,0.5547634658803925,0.6897983732289745,0.0,0.008485567408842855,0.00297168570919318,0.003377775566830721,0.013404763741743445,0.01198709310653903,0.0003967404564150827,0.01845903869584992,0.015344884240591836,0.0
